,game_id,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
67933,21700498,1610612765,1610612754,107.0,0.5,0.813,0.353,26.0,46.0,83.0,0.442,0.6920000000000001,0.286,18.0,26.0,2017-12-26,207.0,0
67943,21700504,1610612756,1610612763,99.0,0.444,0.7709999999999999,0.364,24.0,41.0,97.0,0.402,0.828,0.15,12.0,38.0,2017-12-26,204.5,0
67953,21700505,1610612746,1610612758,122.0,0.5429999999999999,0.778,0.419,31.0,49.0,95.0,0.417,0.667,0.318,25.0,37.0,2017-12-26,206.0,1
67963,21700499,1610612742,1610612761,98.0,0.426,0.75,0.25,20.0,56.0,93.0,0.337,0.75,0.29,16.0,53.0,2017-12-26,210.0,0
67973,21700503,1610612743,1610612762,107.0,0.481,0.818,0.3670000000000001,23.0,53.0,83.0,0.321,0.826,0.286,19.0,42.0,2017-12-26,205.0,0
67983,21700508,1610612737,1610612764,113.0,0.436,0.69,0.297,28.0,53.0,99.0,0.4320000000000001,0.769,0.375,24.0,40.0,2017-12-27,214.5,0
67993,21700513,1610612758,1610612739,109.0,0.519,0.833,0.4,25.0,40.0,95.0,0.4320000000000001,0.76,0.387,19.0,37.0,2017-12-27,208.5,0
68003,21700509,1610612741,1610612752,92.0,0.407,0.75,0.357,23.0,50.0,87.0,0.407,0.6920000000000001,0.174,21.0,51.0,2017-12-27,208.0,0
68013,21700506,1610612766,1610612738,91.0,0.368,0.69,0.304,15.0,52.0,102.0,0.474,1.0,0.441,20.0,43.0,2017-12-27,207.5,0
68023,21700507,1610612754,1610612742,94.0,0.481,0.8,0.4,27.0,39.0,98.0,0.513,0.667,0.276,26.0,35.0,2017-12-27,203.0,0
68033,21700510,1610612750,1610612743,128.0,0.522,0.733,0.414,27.0,42.0,125.0,0.462,0.8390000000000001,0.385,26.0,48.0,2017-12-27,212.0,1
68043,21700515,1610612747,1610612763,99.0,0.376,0.636,0.286,14.0,49.0,109.0,0.493,0.872,0.238,20.0,37.0,2017-12-27,202.0,1
68053,21700512,1610612760,1610612761,124.0,0.529,0.6970000000000001,0.36,25.0,52.0,107.0,0.424,0.923,0.289,24.0,34.0,2017-12-27,209.0,1
68063,21700511,1610612740,1610612751,128.0,0.5329999999999999,0.789,0.515,40.0,43.0,113.0,0.456,0.857,0.5,26.0,43.0,2017-12-27,222.0,1
68073,21700514,1610612744,1610612762,126.0,0.593,0.765,0.478,37.0,50.0,101.0,0.402,0.778,0.261,21.0,43.0,2017-12-27,204.0,1
68083,21700520,1610612757,1610612755,114.0,0.467,0.7659999999999999,0.3329999999999999,15.0,47.0,110.0,0.483,0.7140000000000001,0.5,28.0,37.0,2017-12-28,207.5,1
68093,21700519,1610612759,1610612752,119.0,0.513,0.718,0.45,28.0,43.0,107.0,0.456,0.909,0.357,31.0,44.0,2017-12-28,199.5,1
68103,21700518,1610612749,1610612750,102.0,0.547,0.938,0.3329999999999999,23.0,36.0,96.0,0.479,0.731,0.321,20.0,33.0,2017-12-28,211.5,0
68113,21700517,1610612738,1610612745,99.0,0.451,0.708,0.276,18.0,44.0,98.0,0.375,0.774,0.326,16.0,43.0,2017-12-28,216.5,0
68123,21700516,1610612753,1610612765,102.0,0.451,1.0,0.423,22.0,48.0,89.0,0.402,0.7140000000000001,0.391,20.0,41.0,2017-12-28,205.5,0
68133,21700527,1610612758,1610612756,101.0,0.4629999999999999,0.826,0.348,23.0,37.0,111.0,0.482,0.667,0.433,26.0,47.0,2017-12-29,211.0,1
68143,21700529,1610612747,1610612746,106.0,0.489,0.688,0.158,25.0,35.0,121.0,0.488,0.8240000000000001,0.281,23.0,49.0,2017-12-29,218.0,1
68153,21700528,1610612744,1610612766,100.0,0.46,0.923,0.364,32.0,43.0,111.0,0.461,0.6759999999999999,0.3,27.0,47.0,2017-12-29,211.5,0
68163,21700526,1610612760,1610612749,95.0,0.4579999999999999,0.6,0.28,16.0,45.0,97.0,0.471,0.471,0.31,26.0,43.0,2017-12-29,208.0,0
68173,21700525,1610612740,1610612742,120.0,0.494,0.875,0.258,28.0,31.0,128.0,0.5539999999999999,0.778,0.564,27.0,43.0,2017-12-29,212.5,1
68183,21700524,1610612741,1610612754,119.0,0.506,1.0,0.462,31.0,40.0,107.0,0.462,0.7,0.318,22.0,43.0,2017-12-29,206.0,1
68193,21700523,1610612748,1610612751,87.0,0.337,0.774,0.115,12.0,43.0,111.0,0.494,0.88,0.423,25.0,54.0,2017-12-29,204.0,0
68203,21700522,1610612761,1610612737,111.0,0.4379999999999999,0.75,0.351,22.0,51.0,98.0,0.4320000000000001,0.65,0.375,21.0,48.0,2017-12-29,218.0,0
68213,21700521,1610612764,1610612745,121.0,0.534,0.75,0.5,23.0,45.0,103.0,0.4270000000000001,0.813,0.292,15.0,35.0,2017-12-29,225.0,0
68223,21700531,1610612753,1610612748,111.0,0.5429999999999999,0.733,0.444,31.0,37.0,117.0,0.511,0.833,0.5,24.0,40.0,2017-12-30,206.5,1
68233,21700535,1610612744,1610612763,141.0,0.588,0.92,0.545,37.0,38.0,128.0,0.521,0.682,0.7140000000000001,29.0,38.0,2017-12-30,205.5,1
68243,21700530,1610612765,1610612759,93.0,0.444,0.813,0.3329999999999999,22.0,45.0,79.0,0.369,0.923,0.192,18.0,46.0,2017-12-30,197.5,0
68253,21700532,1610612740,1610612752,103.0,0.452,0.778,0.231,24.0,48.0,105.0,0.436,0.857,0.263,24.0,51.0,2017-12-30,216.5,0
68263,21700536,1610612743,1610612755,102.0,0.402,0.735,0.2189999999999999,18.0,48.0,107.0,0.484,0.9,0.3329999999999999,34.0,41.0,2017-12-30,214.0,0
68273,21700534,1610612762,1610612739,104.0,0.4629999999999999,0.857,0.3229999999999999,24.0,43.0,101.0,0.42,0.8079999999999999,0.3,20.0,46.0,2017-12-30,208.0,0
68283,21700533,1610612737,1610612757,104.0,0.449,0.667,0.467,29.0,45.0,89.0,0.424,0.769,0.28,19.0,46.0,2017-12-30,203.5,0
68293,21700544,1610612756,1610612755,110.0,0.42,0.765,0.37,18.0,35.0,123.0,0.5579999999999999,0.794,0.417,24.0,44.0,2017-12-31,221.0,1
68303,21700543,1610612758,1610612763,96.0,0.43,0.52,0.375,20.0,42.0,114.0,0.539,0.75,0.467,22.0,44.0,2017-12-31,192.0,1
68313,21700542,1610612746,1610612766,106.0,0.474,0.889,0.357,24.0,42.0,98.0,0.387,0.789,0.3329999999999999,23.0,47.0,2017-12-31,212.0,0
68323,21700541,1610612760,1610612742,113.0,0.483,0.7390000000000001,0.313,18.0,45.0,116.0,0.517,0.643,0.441,26.0,36.0,2017-12-31,203.5,1
68333,21700540,1610612745,1610612747,148.0,0.462,0.821,0.346,29.0,43.0,142.0,0.505,0.703,0.4,31.0,54.0,2017-12-31,225.5,1
68343,21700539,1610612738,1610612751,108.0,0.494,0.64,0.424,21.0,50.0,105.0,0.411,0.8420000000000001,0.306,25.0,45.0,2017-12-31,209.5,1
68353,21700538,1610612754,1610612750,90.0,0.3879999999999999,0.778,0.4,20.0,43.0,107.0,0.477,0.84,0.211,20.0,44.0,2017-12-31,208.5,0
68363,21700537,1610612764,1610612741,114.0,0.462,0.706,0.444,27.0,47.0,110.0,0.457,0.818,0.2289999999999999,24.0,46.0,2017-12-31,211.0,1
68373,21700545,1610612751,1610612753,98.0,0.439,0.7390000000000001,0.36,17.0,52.0,95.0,0.365,0.76,0.1939999999999999,16.0,52.0,2018-01-01,219.0,0
68383,21700548,1610612750,1610612747,114.0,0.494,0.9,0.35,26.0,41.0,96.0,0.447,0.69,0.308,18.0,37.0,2018-01-01,214.0,0
68393,21700547,1610612741,1610612757,120.0,0.433,0.826,0.407,28.0,58.0,124.0,0.435,0.889,0.424,25.0,50.0,2018-01-01,201.5,1
68403,21700546,1610612761,1610612749,131.0,0.495,0.818,0.424,25.0,40.0,127.0,0.473,0.929,0.481,27.0,43.0,2018-01-01,213.0,1
68413,21700550,1610612752,1610612759,91.0,0.402,0.778,0.318,21.0,50.0,100.0,0.3779999999999999,0.8240000000000001,0.37,18.0,50.0,2018-01-02,201.0,0
68423,21700549,1610612739,1610612757,127.0,0.518,0.757,0.406,28.0,40.0,110.0,0.467,0.684,0.406,25.0,43.0,2018-01-02,216.5,1
68433,21700551,1610612756,1610612737,104.0,0.506,0.731,0.318,24.0,47.0,103.0,0.414,0.84,0.3229999999999999,18.0,40.0,2018-01-02,217.5,0
68443,21700553,1610612746,1610612763,113.0,0.5489999999999999,0.8390000000000001,0.391,23.0,34.0,105.0,0.481,0.636,0.308,18.0,38.0,2018-01-02,206.5,1
68453,21700552,1610612758,1610612766,111.0,0.517,0.778,0.412,22.0,47.0,131.0,0.573,0.778,0.469,25.0,30.0,2018-01-02,205.0,1
68463,21700554,1610612753,1610612745,98.0,0.385,0.88,0.1939999999999999,16.0,48.0,116.0,0.472,0.81,0.441,25.0,51.0,2018-01-03,217.0,0
68473,21700555,1610612755,1610612759,112.0,0.45,0.767,0.318,23.0,45.0,106.0,0.4479999999999999,0.87,0.32,15.0,43.0,2018-01-03,207.0,1
68483,21700556,1610612764,1610612752,121.0,0.593,0.615,0.391,27.0,42.0,103.0,0.477,0.778,0.368,19.0,36.0,2018-01-03,213.0,1
68493,21700557,1610612751,1610612750,98.0,0.514,0.909,0.467,22.0,38.0,97.0,0.45,0.8,0.091,10.0,32.0,2018-01-03,212.0,0
68503,21700559,1610612738,1610612739,102.0,0.446,0.727,0.3329999999999999,27.0,52.0,88.0,0.348,1.0,0.25,16.0,48.0,2018-01-03,212.5,0
68513,21700560,1610612741,1610612761,115.0,0.462,0.8420000000000001,0.3939999999999999,29.0,43.0,124.0,0.489,1.0,0.395,23.0,49.0,2018-01-03,217.0,1
68523,21700558,1610612748,1610612765,111.0,0.512,0.727,0.5,29.0,41.0,104.0,0.477,0.813,0.375,21.0,35.0,2018-01-03,198.5,1
68533,21700562,1610612742,1610612744,122.0,0.478,0.773,0.442,29.0,40.0,125.0,0.527,0.8420000000000001,0.406,36.0,46.0,2018-01-03,221.0,1
68543,21700563,1610612743,1610612756,134.0,0.622,0.909,0.444,35.0,48.0,111.0,0.424,0.7140000000000001,0.371,26.0,35.0,2018-01-03,220.0,1
68553,21700564,1610612762,1610612740,98.0,0.452,0.882,0.2189999999999999,23.0,36.0,108.0,0.5,1.0,0.467,23.0,42.0,2018-01-03,212.5,0
68563,21700565,1610612747,1610612760,96.0,0.413,0.6,0.3329999999999999,24.0,45.0,133.0,0.602,0.778,0.467,36.0,44.0,2018-01-03,214.5,1
68573,21700561,1610612749,1610612754,122.0,0.5870000000000001,0.893,0.529,33.0,34.0,101.0,0.488,0.8420000000000001,0.2,24.0,30.0,2018-01-03,209.0,1
68583,21700567,1610612746,1610612760,117.0,0.45,0.7829999999999999,0.3,29.0,45.0,127.0,0.537,0.7140000000000001,0.441,23.0,46.0,2018-01-04,213.0,1
68593,21700566,1610612745,1610612744,114.0,0.472,0.591,0.34,20.0,38.0,124.0,0.552,0.75,0.433,35.0,45.0,2018-01-04,230.5,1
68603,21700570,1610612738,1610612750,91.0,0.4039999999999999,0.6920000000000001,0.1669999999999999,24.0,56.0,84.0,0.368,0.75,0.304,15.0,43.0,2018-01-05,210.5,0
68613,21700569,1610612755,1610612765,114.0,0.489,0.923,0.467,29.0,55.0,78.0,0.385,0.579,0.318,20.0,34.0,2018-01-05,211.0,0
68623,21700568,1610612748,1610612752,107.0,0.4039999999999999,0.95,0.286,24.0,44.0,103.0,0.488,0.87,0.385,14.0,39.0,2018-01-05,201.5,1
68633,21700571,1610612749,1610612761,110.0,0.532,0.7240000000000001,0.412,26.0,28.0,129.0,0.5579999999999999,0.821,0.303,25.0,43.0,2018-01-05,216.5,1
68643,21700572,1610612742,1610612741,124.0,0.5329999999999999,0.706,0.4379999999999999,33.0,34.0,127.0,0.564,0.8059999999999999,0.5,25.0,42.0,2018-01-05,210.5,1
68653,21700575,1610612763,1610612764,100.0,0.407,0.769,0.3329999999999999,20.0,46.0,102.0,0.3929999999999999,0.765,0.37,21.0,48.0,2018-01-05,204.5,0
68663,21700574,1610612743,1610612762,99.0,0.442,0.6,0.4,24.0,37.0,91.0,0.452,0.5,0.364,26.0,53.0,2018-01-05,208.5,0
68673,21700576,1610612757,1610612737,110.0,0.5379999999999999,0.7859999999999999,0.433,30.0,44.0,89.0,0.361,0.84,0.308,14.0,39.0,2018-01-05,208.5,0
68683,21700577,1610612747,1610612766,94.0,0.4039999999999999,0.75,0.25,24.0,46.0,108.0,0.424,0.75,0.364,26.0,56.0,2018-01-05,217.0,0
68693,21700573,1610612759,1610612756,103.0,0.471,0.556,0.3670000000000001,21.0,44.0,89.0,0.422,0.667,0.233,22.0,46.0,2018-01-05,210.0,0
68703,21700578,1610612746,1610612744,105.0,0.429,0.8,0.273,19.0,45.0,121.0,0.415,0.8109999999999999,0.3329999999999999,31.0,54.0,2018-01-06,225.5,1
68713,21700579,1610612751,1610612738,85.0,0.33,0.8640000000000001,0.1939999999999999,11.0,55.0,87.0,0.3779999999999999,0.5329999999999999,0.278,12.0,44.0,2018-01-06,207.5,0
68723,21700580,1610612765,1610612745,108.0,0.507,0.741,0.48,21.0,35.0,101.0,0.422,0.909,0.319,29.0,42.0,2018-01-06,213.0,0
68733,21700581,1610612754,1610612741,125.0,0.5579999999999999,0.778,0.484,24.0,49.0,86.0,0.375,0.8,0.313,15.0,33.0,2018-01-06,212.0,0
68743,21700582,1610612753,1610612739,127.0,0.5,0.682,0.3779999999999999,29.0,46.0,131.0,0.5,0.71,0.441,25.0,45.0,2018-01-06,221.5,1
68753,21700584,1610612750,1610612740,116.0,0.489,0.905,0.5,26.0,47.0,98.0,0.423,0.929,0.207,20.0,38.0,2018-01-06,218.5,0
68763,21700585,1610612758,1610612743,106.0,0.447,0.765,0.36,21.0,39.0,98.0,0.461,0.7140000000000001,0.382,20.0,46.0,2018-01-06,205.0,0
68773,21700583,1610612764,1610612749,103.0,0.474,0.7240000000000001,0.381,25.0,34.0,110.0,0.488,0.833,0.318,20.0,45.0,2018-01-06,213.5,0
68783,21700587,1610612742,1610612752,96.0,0.38,0.833,0.25,22.0,40.0,100.0,0.4579999999999999,0.9,0.375,22.0,59.0,2018-01-07,204.0,0
68793,21700590,1610612747,1610612737,132.0,0.5579999999999999,0.8,0.444,32.0,49.0,113.0,0.436,0.826,0.353,22.0,37.0,2018-01-07,216.0,1
68803,21700589,1610612757,1610612759,111.0,0.522,0.7,0.348,19.0,38.0,110.0,0.494,0.731,0.478,26.0,42.0,2018-01-07,196.0,1
68813,21700588,1610612756,1610612760,114.0,0.4429999999999999,0.826,0.436,24.0,43.0,100.0,0.465,0.5710000000000001,0.296,23.0,42.0,2018-01-07,222.0,0
68823,21700586,1610612748,1610612762,103.0,0.482,0.7,0.31,21.0,37.0,102.0,0.451,0.9,0.313,15.0,44.0,2018-01-07,196.0,1
68833,21700592,1610612751,1610612761,113.0,0.39,0.821,0.364,22.0,55.0,114.0,0.426,0.7829999999999999,0.294,19.0,51.0,2018-01-08,218.0,1
68843,21700593,1610612741,1610612745,107.0,0.465,0.833,0.429,26.0,37.0,116.0,0.4529999999999999,0.75,0.37,28.0,51.0,2018-01-08,220.5,1
68853,21700591,1610612754,1610612749,109.0,0.557,0.7,0.318,30.0,40.0,96.0,0.4589999999999999,0.778,0.259,18.0,34.0,2018-01-08,215.5,0
68863,21700594,1610612750,1610612739,127.0,0.52,0.765,0.3229999999999999,30.0,56.0,99.0,0.44,0.75,0.342,26.0,37.0,2018-01-08,223.0,1
68873,21700595,1610612740,1610612765,112.0,0.561,0.667,0.273,31.0,41.0,109.0,0.441,0.8640000000000001,0.296,22.0,39.0,2018-01-08,211.0,1
68883,21700596,1610612758,1610612759,100.0,0.488,0.75,0.348,19.0,45.0,107.0,0.489,0.615,0.423,23.0,37.0,2018-01-08,199.5,1
68893,21700597,1610612744,1610612743,124.0,0.565,0.7140000000000001,0.433,33.0,43.0,114.0,0.495,0.75,0.421,30.0,39.0,2018-01-08,227.5,1
68903,21700598,1610612746,1610612737,108.0,0.447,0.6759999999999999,0.5,16.0,47.0,107.0,0.396,0.7240000000000001,0.27,20.0,56.0,2018-01-08,213.5,1
68913,21700602,1610612747,1610612758,99.0,0.481,0.619,0.3429999999999999,30.0,55.0,86.0,0.345,0.667,0.381,15.0,43.0,2018-01-09,213.0,0
68923,21700601,1610612742,1610612753,114.0,0.518,0.8640000000000001,0.346,27.0,38.0,99.0,0.456,0.727,0.379,27.0,41.0,2018-01-09,215.0,0
68933,21700600,1610612760,1610612757,106.0,0.44,0.731,0.419,20.0,38.0,117.0,0.531,0.8079999999999999,0.435,19.0,42.0,2018-01-09,205.0,1
68943,21700599,1610612761,1610612748,89.0,0.389,0.8,0.3329999999999999,15.0,37.0,90.0,0.402,0.8,0.182,18.0,64.0,2018-01-09,204.5,0
68953,21700604,1610612754,1610612748,106.0,0.494,0.655,0.0559999999999999,13.0,45.0,114.0,0.531,0.7140000000000001,0.433,25.0,37.0,2018-01-10,202.5,1
68963,21700605,1610612764,1610612762,104.0,0.526,0.706,0.4,25.0,45.0,107.0,0.467,0.769,0.3329999999999999,23.0,39.0,2018-01-10,208.5,1
68973,21700606,1610612751,1610612765,80.0,0.365,0.933,0.324,19.0,35.0,114.0,0.516,0.667,0.476,24.0,54.0,2018-01-10,206.0,0
68983,21700607,1610612752,1610612741,119.0,0.5,0.619,0.455,24.0,51.0,122.0,0.4589999999999999,0.85,0.455,21.0,48.0,2018-01-10,208.0,1
68993,21700608,1610612745,1610612757,121.0,0.45,0.76,0.316,25.0,49.0,112.0,0.482,0.7190000000000001,0.346,21.0,40.0,2018-01-10,217.5,1
69003,21700612,1610612743,1610612737,97.0,0.4,0.6,0.243,27.0,40.0,110.0,0.5,1.0,0.444,25.0,44.0,2018-01-10,216.0,0
69013,21700610,1610612749,1610612753,110.0,0.5489999999999999,0.64,0.211,20.0,47.0,103.0,0.433,0.944,0.276,26.0,34.0,2018-01-10,218.0,0
69023,21700611,1610612750,1610612760,104.0,0.488,0.7040000000000001,0.35,22.0,45.0,88.0,0.4,0.75,0.24,13.0,41.0,2018-01-10,212.5,0
69033,21700603,1610612766,1610612742,111.0,0.512,0.5,0.385,16.0,43.0,115.0,0.47,0.7859999999999999,0.417,23.0,39.0,2018-01-10,210.5,1
69043,21700613,1610612744,1610612746,106.0,0.481,0.846,0.348,26.0,33.0,125.0,0.489,0.7859999999999999,0.4579999999999999,24.0,46.0,2018-01-10,219.0,1
69053,21700609,1610612763,1610612740,105.0,0.42,0.813,0.263,21.0,50.0,102.0,0.442,0.6759999999999999,0.314,20.0,40.0,2018-01-10,211.0,0
69063,21700614,1610612755,1610612738,103.0,0.4629999999999999,0.889,0.3929999999999999,20.0,37.0,114.0,0.483,0.789,0.371,24.0,46.0,2018-01-11,212.0,1
69073,21700615,1610612761,1610612739,133.0,0.5,0.6920000000000001,0.429,31.0,63.0,99.0,0.382,0.833,0.231,18.0,35.0,2018-01-11,221.5,1
69083,21700617,1610612747,1610612759,93.0,0.414,0.5710000000000001,0.342,22.0,47.0,81.0,0.408,0.733,0.4,21.0,45.0,2018-01-11,211.5,0
69093,21700616,1610612758,1610612746,115.0,0.494,0.821,0.308,23.0,44.0,121.0,0.512,0.733,0.419,28.0,39.0,2018-01-11,213.0,1
69103,21700619,1610612754,1610612739,97.0,0.4589999999999999,0.75,0.476,16.0,44.0,95.0,0.435,0.737,0.206,19.0,46.0,2018-01-12,220.5,0
69113,21700626,1610612756,1610612745,95.0,0.4629999999999999,0.778,0.424,27.0,38.0,112.0,0.415,0.8640000000000001,0.319,18.0,53.0,2018-01-12,231.0,0
69123,21700625,1610612743,1610612763,87.0,0.386,0.813,0.318,15.0,47.0,78.0,0.39,0.7859999999999999,0.292,17.0,36.0,2018-01-12,202.5,0
69133,21700624,1610612740,1610612757,119.0,0.5489999999999999,0.957,0.368,26.0,43.0,113.0,0.446,0.7859999999999999,0.286,24.0,39.0,2018-01-12,219.0,1
69143,21700623,1610612750,1610612752,118.0,0.516,0.625,0.37,33.0,43.0,108.0,0.542,0.667,0.5,25.0,36.0,2018-01-12,209.0,1
69153,21700622,1610612749,1610612744,94.0,0.424,0.917,0.3929999999999999,21.0,33.0,108.0,0.557,0.833,0.3329999999999999,28.0,43.0,2018-01-12,222.0,0
69163,21700621,1610612737,1610612751,105.0,0.4629999999999999,0.769,0.3929999999999999,21.0,46.0,110.0,0.46,0.654,0.382,29.0,43.0,2018-01-12,211.0,1
69173,21700620,1610612764,1610612753,125.0,0.568,0.684,0.25,26.0,41.0,119.0,0.513,0.8059999999999999,0.414,32.0,40.0,2018-01-12,218.0,1
69183,21700618,1610612766,1610612762,99.0,0.41,0.765,0.3329999999999999,17.0,46.0,88.0,0.364,0.87,0.3429999999999999,19.0,45.0,2018-01-12,206.5,0
69193,21700628,1610612746,1610612758,126.0,0.561,0.846,0.387,29.0,39.0,105.0,0.506,0.591,0.353,26.0,37.0,2018-01-13,215.5,1
69203,21700629,1610612766,1610612760,91.0,0.3979999999999999,0.696,0.321,16.0,50.0,101.0,0.402,0.75,0.308,17.0,57.0,2018-01-13,212.0,0
69213,21700630,1610612764,1610612751,119.0,0.495,0.7390000000000001,0.435,31.0,47.0,113.0,0.424,0.85,0.2789999999999999,28.0,47.0,2018-01-13,215.5,1
69223,21700627,1610612742,1610612747,101.0,0.3779999999999999,0.7859999999999999,0.256,20.0,39.0,107.0,0.4529999999999999,0.722,0.308,24.0,59.0,2018-01-13,213.5,0
69233,21700632,1610612741,1610612765,107.0,0.483,0.667,0.472,27.0,40.0,105.0,0.446,0.7859999999999999,0.414,28.0,45.0,2018-01-13,209.0,1
69243,21700633,1610612759,1610612743,112.0,0.519,0.889,0.519,23.0,43.0,80.0,0.349,0.882,0.25,18.0,41.0,2018-01-13,207.5,0
69253,21700631,1610612761,1610612744,125.0,0.484,0.8440000000000001,0.32,22.0,44.0,127.0,0.58,0.857,0.375,28.0,30.0,2018-01-13,227.5,1
69263,21700634,1610612748,1610612749,97.0,0.461,0.8,0.379,23.0,49.0,79.0,0.316,0.926,0.143,9.0,40.0,2018-01-14,203.5,0
69273,21700635,1610612752,1610612740,118.0,0.474,0.778,0.353,28.0,44.0,123.0,0.474,0.706,0.281,19.0,46.0,2018-01-14,218.0,1
69283,21700636,1610612756,1610612754,97.0,0.412,0.75,0.243,20.0,45.0,120.0,0.545,0.929,0.478,20.0,42.0,2018-01-14,220.0,0
69293,21700637,1610612750,1610612757,120.0,0.5379999999999999,0.818,0.368,21.0,38.0,103.0,0.494,0.8240000000000001,0.44,19.0,38.0,2018-01-14,213.0,1
69303,21700638,1610612765,1610612766,107.0,0.488,0.727,0.517,27.0,38.0,118.0,0.512,0.667,0.476,21.0,49.0,2018-01-15,203.0,1
69313,21700639,1610612755,1610612761,117.0,0.494,0.816,0.24,22.0,48.0,111.0,0.4,0.867,0.281,20.0,44.0,2018-01-15,220.0,1
69323,21700641,1610612737,1610612759,102.0,0.465,0.929,0.36,23.0,50.0,99.0,0.425,0.85,0.364,24.0,37.0,2018-01-15,202.0,0
69333,21700642,1610612751,1610612752,104.0,0.368,0.8059999999999999,0.344,16.0,45.0,119.0,0.512,0.703,0.563,27.0,51.0,2018-01-15,211.0,1
69343,21700644,1610612741,1610612748,119.0,0.477,0.8640000000000001,0.41,27.0,45.0,111.0,0.476,0.792,0.3329999999999999,35.0,40.0,2018-01-15,206.5,1
69353,21700640,1610612764,1610612749,95.0,0.421,0.8059999999999999,0.286,19.0,39.0,104.0,0.469,0.69,0.5,21.0,44.0,2018-01-15,212.0,0
69363,21700643,1610612760,1610612758,95.0,0.419,0.483,0.3,20.0,59.0,88.0,0.3929999999999999,0.6,0.233,22.0,37.0,2018-01-15,208.5,0
69373,21700646,1610612739,1610612744,108.0,0.457,0.682,0.25,26.0,43.0,118.0,0.482,0.8,0.375,33.0,48.0,2018-01-15,233.5,0
69383,21700647,1610612762,1610612754,94.0,0.444,0.765,0.273,11.0,38.0,109.0,0.532,0.867,0.5379999999999999,26.0,43.0,2018-01-15,207.5,0
69393,21700648,1610612746,1610612745,113.0,0.557,0.75,0.4,30.0,41.0,102.0,0.4039999999999999,0.813,0.295,21.0,37.0,2018-01-15,231.0,0
69403,21700645,1610612763,1610612747,123.0,0.512,0.853,0.455,24.0,48.0,114.0,0.396,0.8390000000000001,0.3429999999999999,25.0,44.0,2018-01-15,203.5,1
69413,21700652,1610612757,1610612756,118.0,0.505,0.9,0.486,21.0,43.0,111.0,0.416,0.955,0.39,21.0,43.0,2018-01-16,217.0,1
69423,21700651,1610612743,1610612742,105.0,0.465,0.654,0.308,23.0,47.0,102.0,0.487,0.818,0.296,17.0,35.0,2018-01-16,210.0,0
69433,21700650,1610612738,1610612740,113.0,0.396,0.875,0.38,27.0,53.0,116.0,0.45,0.76,0.259,28.0,55.0,2018-01-16,213.5,1
69443,21700649,1610612753,1610612750,108.0,0.444,0.895,0.355,24.0,51.0,102.0,0.439,0.9,0.4379999999999999,19.0,37.0,2018-01-16,218.5,0
69453,21700656,1610612761,1610612765,96.0,0.425,0.7390000000000001,0.355,24.0,49.0,91.0,0.42,0.467,0.357,22.0,42.0,2018-01-17,212.5,0
69463,21700653,1610612766,1610612764,133.0,0.49,0.846,0.484,27.0,49.0,109.0,0.488,0.696,0.565,31.0,40.0,2018-01-17,216.0,1
69473,21700654,1610612737,1610612740,94.0,0.416,0.769,0.25,32.0,43.0,93.0,0.4379999999999999,0.684,0.37,27.0,43.0,2018-01-17,219.5,0
69483,21700655,1610612751,1610612759,95.0,0.422,0.667,0.361,23.0,47.0,100.0,0.415,0.742,0.474,24.0,42.0,2018-01-17,204.0,0
69493,21700657,1610612741,1610612744,112.0,0.425,0.923,0.256,24.0,49.0,119.0,0.5,0.88,0.3939999999999999,24.0,49.0,2018-01-17,233.0,0
69503,21700659,1610612749,1610612748,101.0,0.434,0.75,0.3929999999999999,23.0,38.0,106.0,0.4629999999999999,0.741,0.417,28.0,46.0,2018-01-17,203.0,1
69513,21700660,1610612760,1610612747,114.0,0.484,0.833,0.3429999999999999,22.0,54.0,90.0,0.469,1.0,0.385,25.0,30.0,2018-01-17,215.5,0
69523,21700661,1610612758,1610612762,105.0,0.528,0.8,0.619,19.0,36.0,120.0,0.568,0.8,0.414,26.0,29.0,2018-01-17,203.0,1
69533,21700662,1610612746,1610612743,109.0,0.46,0.613,0.3329999999999999,22.0,48.0,104.0,0.433,0.833,0.2,23.0,54.0,2018-01-17,220.0,0
69543,21700658,1610612763,1610612752,105.0,0.451,0.765,0.357,23.0,44.0,99.0,0.4270000000000001,0.957,0.259,22.0,45.0,2018-01-17,203.5,1
69553,21700666,1610612757,1610612754,100.0,0.3939999999999999,1.0,0.313,17.0,57.0,86.0,0.396,0.5379999999999999,0.2689999999999999,17.0,46.0,2018-01-18,214.0,0
69563,21700665,1610612745,1610612750,116.0,0.477,0.882,0.436,24.0,45.0,98.0,0.469,0.667,0.3329999999999999,24.0,40.0,2018-01-18,224.5,0
69573,21700664,1610612739,1610612753,104.0,0.447,0.667,0.294,22.0,46.0,103.0,0.466,0.762,0.2269999999999999,25.0,42.0,2018-01-18,227.0,0
69583,21700663,1610612738,1610612755,80.0,0.405,0.765,0.241,13.0,31.0,89.0,0.466,0.882,0.353,18.0,41.0,2018-01-18,203.0,0
69593,21700673,1610612747,1610612754,99.0,0.55,0.143,0.321,26.0,47.0,86.0,0.381,0.769,0.08,15.0,44.0,2018-01-19,214.0,0
